3.4166666667e+05;1.1214810043e+00;1.4452782917e-01;1.1307554715e+00;1.2816587964e-01
3.4375000000e+05;1.0568758344e+00;2.2251211996e-01;1.0800454494e+00;2.0750704829e-01
3.4583333333e+05;1.0606196735e+00;7.0074567176e-02;1.0629320472e+00;6.5973574315e-02
3.4791666667e+05;1.0360681893e+00;2.8795430065e-02;1.0364682676e+00;2.7785834419e-02
3.5000000000e+05;4.3826680473e-01;4.2905659964e-01;6.1332483874e-01;7.7477944971e-01
3.5208333333e+05;1.0462249430e+00;4.4379048863e-02;1.0471657611e+00;4.2392853131e-02
3.5416666667e+05;1.0367982247e+00;1.5365708869e-01;1.0481226358e+00;1.4713248312e-01
3.5625000000e+05;1.1047921794e+00;-1.2818002107e-01;1.1122031637e+00;-1.1550541167e-01
3.5833333333e+05;1.1506718731e+00;-1.3178875656e-02;1.1507473408e+00;-1.1452699730e-02
3.6041666667e+05;1.2362564505e+00;-3.6857919304e-01;1.2900312527e+00;-2.8975075917e-01
3.6250000000e+05;1.3624907487e+00;5.2641137998e-04;1.3624908504e+00;3.8635958027e-04
3.6458333333e+05;1.2650137377e+00;4.1158007779e-02;1.2656831113e+00;3.2524148108e-02
3.6666666667e+05;1.3862068183e+00;-1.7984743878e-01;1.3978248976e+00;-1.2902000198e-01
3.6875000000e+05;1.1852630710e+00;-1.5483854017e+00;1.9499604867e+00;-9.1745936483e-01
3.7083333333e+05;4.8207678390e-01;1.8266691730e-01;5.1552422664e-01;3.6220001142e-01
3.7291666667e+05;7.4785381557e-01;1.3956856729e-01;7.6076587360e-01;1.8450298409e-01
3.7500000000e+05;8.6627398728e-01;1.6525421534e-01;8.8189544546e-01;1.8849958501e-01
3.7708333333e+05;9.6353336718e-01;9.1792480566e-02;9.6789586690e-01;9.4979885575e-02
3.7916666667e+05;1.0732465218e+00;1.5439158138e-01;1.0842946356e+00;1.4287454657e-01
3.8125000000e+05;1.0129442438e+00;3.4526799560e-02;1.0135325061e+00;3.4072396080e-02
3.8333333333e+05;1.0382441597e+00;2.4006108004e-02;1.0385216552e+00;2.3117713796e-02
3.8541666667e+05;1.3732284127e+00;7.3400619104e-03;1.3732480293e+00;5.3450627303e-03
3.8750000000e+05;1.1573915847e+00;2.4270096769e-01;1.1825646029e+00;2.0670149820e-01
3.8958333333e+05;-1.6581337322e+00;1.0388955746e+00;1.9567093522e+00;2.5818830224e+00
3.9166666667e+05;8.4701665079e-01;-2.2439962221e-02;8.4731384894e-01;-2.6486745434e-02
3.9375000000e+05;9.3357943467e-01;5.6518785280e-02;9.3528869015e-01;6.0466079333e-02
3.9583333333e+05;7.8317790042e-01;-1.3431184395e-02;7.8329306165e-01;-1.7147914768e-02
3.9791666667e+05;8.3868408763e-01;-2.8667967096e-02;8.3917390998e-01;-3.4168776995e-02
4.0000000000e+05;1.0658466949e+00;2.0836183372e-01;1.0860220213e+00;1.9305479928e-01
4.0208333333e+05;9.1051298730e-01;-8.2083980037e-02;9.1420549103e-01;-8.9908311565e-02
